Date,Hour,Minute,Lat,Lon,Base
04.12.2014,18,17,40.7474,-73.9924,B02617
04.12.2014,18,18,40.7345,-73.9834,B02617
04.12.2014,18,18,40.7411,-73.9788,B02617
04.12.2014,18,18,40.7742,-73.8726,B02617
04.12.2014,18,18,40.6486,-73.783,B02617
04.12.2014,18,18,40.688,-73.9608,B02617
04.12.2014,18,18,40.7269,-73.9889,B02617
04.12.2014,18,19,40.725,-73.9811,B02617
04.12.2014,18,19,40.7324,-74.0099,B02617
04.12.2014,18,19,40.7482,-74.0373,B02617
04.12.2014,18,19,40.7484,-73.9806,B02617
04.12.2014,18,20,40.7337,-73.9953,B02617
04.12.2014,18,20,40.7081,-74.0068,B02617
04.12.2014,18,20,40.743,-74.0061,B02617
04.12.2014,18,20,40.718,-74.0146,B02617
04.12.2014,18,20,40.7705,-73.9626,B02617
04.12.2014,18,20,40.8265,-73.9525,B02617
04.12.2014,18,20,40.7386,-73.9958,B02617
04.12.2014,18,20,40.7462,-73.9771,B02617
04.12.2014,18,21,40.7334,-73.9933,B02617
04.12.2014,18,21,40.7182,-74.015,B02617
04.12.2014,18,22,40.7407,-74.0057,B02617
04.12.2014,18,22,40.7373,-74.0082,B02617
04.12.2014,18,22,40.664,-73.9838,B02617
04.12.2014,18,22,40.7334,-74.0049,B02617
04.12.2014,18,22,40.7366,-73.9906,B02617
04.12.2014,18,22,40.7561,-73.9747,B02617
04.12.2014,18,23,40.7066,-73.9521,B02617
04.12.2014,18,23,40.7632,-73.9593,B02617
04.12.2014,18,23,40.7443,-73.9854,B02617
04.12.2014,18,23,40.7302,-73.9935,B02617
04.12.2014,18,23,40.695,-74.1782,B02617
04.12.2014,18,23,40.7544,-73.9652,B02617
04.12.2014,18,24,40.7584,-73.9632,B02617
04.12.2014,18,24,40.7552,-74.0025,B02617
04.12.2014,18,24,40.7552,-73.9732,B02617
04.12.2014,18,24,40.7787,-73.9559,B02617
04.12.2014,18,24,40.7758,-73.9898,B02617
04.12.2014,18,25,40.7427,-73.9922,B02617
04.12.2014,18,25,40.7085,-74.0174,B02617
04.12.2014,18,25,40.6467,-73.7895,B02617
04.12.2014,18,25,40.7399,-74.0061,B02617
04.12.2014,18,26,40.7614,-74.0001,B02617
04.12.2014,18,26,40.6848,-73.9627,B02617
04.12.2014,18,26,40.7272,-74.0032,B02617
04.12.2014,18,26,40.7244,-73.9983,B02617
04.12.2014,18,26,40.7256,-73.9975,B02617
04.12.2014,18,26,40.7239,-74.0004,B02617
04.12.2014,18,26,40.7403,-73.9985,B02617
04.12.2014,18,27,40.6733,-73.9479,B02617
04.12.2014,18,27,40.7163,-73.9894,B02617
04.12.2014,18,27,40.7499,-73.9835,B02617
04.12.2014,18,27,40.7112,-74.0054,B02617
04.12.2014,18,27,40.7487,-74.0082,B02617
04.12.2014,18,27,40.7487,-74.0082,B02617
04.12.2014,18,27,40.6903,-73.9535,B02617
04.12.2014,18,27,40.774,-73.8726,B02617
04.12.2014,18,28,40.7746,-73.9831,B02617
04.12.2014,18,28,40.7746,-73.9831,B02617
04.12.2014,18,28,40.7627,-73.9774,B02617
04.12.2014,18,28,40.7177,-74.0058,B02617
04.12.2014,18,28,40.7521,-73.986,B02617
04.12.2014,18,28,40.7271,-74.0055,B02617
04.12.2014,18,28,40.7851,-73.955,B02617
04.12.2014,18,29,40.7468,-73.9966,B02617
04.12.2014,18,29,40.7684,-73.9577,B02617
04.12.2014,18,29,40.6754,-73.9877,B02617
04.12.2014,18,29,40.6754,-73.9877,B02617
04.12.2014,18,29,40.7416,-74.005,B02617
04.12.2014,18,30,40.7421,-73.9909,B02617
04.12.2014,18,30,40.7983,-73.9626,B02617
04.12.2014,18,30,40.7249,-74.0093,B02617
04.12.2014,18,30,40.7495,-73.9755,B02617
04.12.2014,18,30,40.7448,-73.9911,B02617
04.12.2014,18,31,40.7594,-73.9634,B02617
04.12.2014,18,31,40.7322,-73.9847,B02617
04.12.2014,18,32,40.7481,-73.9571,B02617
04.12.2014,18,32,40.6957,-73.9956,B02617
04.12.2014,18,32,40.7063,-73.9208,B02617
04.12.2014,18,32,40.7117,-73.9512,B02617
04.12.2014,18,32,40.7117,-73.9512,B02617
04.12.2014,18,33,40.769,-73.9813,B02617
04.12.2014,18,33,40.7664,-73.986,B02617
04.12.2014,18,34,40.7375,-73.9969,B02617
04.12.2014,18,34,40.7595,-73.9954,B02617
04.12.2014,18,34,40.7375,-74.0092,B02617
04.12.2014,18,34,40.7646,-73.9665,B02617
04.12.2014,18,35,40.7654,-73.9631,B02617
04.12.2014,18,35,40.7208,-73.9954,B02617
04.12.2014,18,35,40.7342,-74.0046,B02617
04.12.2014,18,35,40.7268,-73.9998,B02617
04.12.2014,18,36,40.7679,-73.9623,B02617
04.12.2014,18,36,40.7369,-74.0064,B02617
04.12.2014,18,36,40.7738,-73.9541,B02617
04.12.2014,18,36,40.8106,-73.9443,B02617
04.12.2014,18,36,40.7473,-73.9916,B02617
04.12.2014,18,37,40.77,-73.9643,B02617
04.12.2014,18,37,40.7714,-73.99,B02617
04.12.2014,18,38,40.7626,-73.9701,B02617
04.12.2014,18,39,40.7426,-73.9966,B02617
04.12.2014,18,39,40.7394,-74.0015,B02617
04.12.2014,18,39,40.7395,-74.0054,B02617
04.12.2014,18,39,40.7395,-74.0054,B02617
04.12.2014,18,39,40.7355,-73.9831,B02617
04.12.2014,18,39,40.7421,-74.0046,B02617
04.12.2014,18,39,40.725,-73.9792,B02617
04.12.2014,18,40,40.7379,-74.0056,B02617
04.12.2014,18,40,40.7618,-73.9821,B02617
04.12.2014,18,40,40.7515,-73.971,B02617
04.12.2014,18,40,40.7791,-73.9581,B02617
04.12.2014,18,40,40.7456,-73.9909,B02617
04.12.2014,18,40,40.7591,-73.9684,B02617
04.12.2014,18,40,40.7695,-73.8634,B02617
04.12.2014,18,40,40.7591,-73.9943,B02617
04.12.2014,18,40,40.7112,-74.0159,B02617
04.12.2014,18,41,40.7773,-73.9753,B02617
04.12.2014,18,41,40.7593,-73.9682,B02617
04.12.2014,18,41,40.7825,-73.9846,B02617
04.12.2014,18,42,40.7721,-73.95,B02617
04.12.2014,18,42,40.7866,-73.9807,B02617
04.12.2014,18,42,40.7266,-73.997,B02617
04.12.2014,18,42,40.7857,-73.9691,B02617
04.12.2014,18,42,40.7385,-73.9835,B02617
04.12.2014,18,43,40.7811,-73.9814,B02617
04.12.2014,18,43,40.7675,-73.9618,B02617
04.12.2014,18,43,40.7267,-74.0341,B02617
04.12.2014,18,44,40.7375,-74.0092,B02617
04.12.2014,18,44,40.8201,-73.9591,B02617
04.12.2014,18,44,40.7273,-73.9856,B02617
04.12.2014,18,45,40.776,-73.9453,B02617
04.12.2014,18,45,40.7489,-73.9821,B02617
04.12.2014,18,45,40.7438,-74.0027,B02617
04.12.2014,18,45,40.7228,-73.9945,B02617
04.12.2014,18,45,40.6717,-73.9883,B02617
04.12.2014,18,45,40.7566,-73.9748,B02617
04.12.2014,18,46,40.7353,-73.9962,B02617
04.12.2014,18,46,40.7407,-73.9983,B02617
04.12.2014,18,47,40.741,-73.9885,B02617
04.12.2014,18,47,40.7241,-74.0001,B02617
04.12.2014,18,47,40.7645,-73.9829,B02617
04.12.2014,18,47,40.7749,-73.9586,B02617
04.12.2014,18,47,40.7637,-73.9814,B02617
04.12.2014,18,47,40.7596,-73.9877,B02617
04.12.2014,18,48,40.7225,-73.9981,B02617
04.12.2014,18,48,40.7561,-73.9831,B02617
04.12.2014,18,48,40.6748,-73.9978,B02617
04.12.2014,18,48,40.6758,-74.0169,B02617
04.12.2014,18,49,40.7761,-73.9469,B02617
04.12.2014,18,49,40.741,-74.0015,B02617
04.12.2014,18,49,40.711,-74.0052,B02617
04.12.2014,18,49,40.7696,-73.9509,B02617
04.12.2014,18,50,40.7446,-73.9756,B02617
04.12.2014,18,50,40.7537,-73.9777,B02617
04.12.2014,18,50,40.7285,-74.0049,B02617
04.12.2014,18,50,40.6867,-73.9593,B02617
04.12.2014,18,50,40.6828,-73.9647,B02617
04.12.2014,18,50,40.7494,-73.9873,B02617
04.12.2014,18,50,40.7551,-73.9797,B02617
04.12.2014,18,50,40.7543,-73.9694,B02617
04.12.2014,18,50,40.7543,-73.9694,B02617
04.12.2014,18,51,40.7605,-74.0028,B02617
04.12.2014,18,51,40.767,-73.9699,B02617
04.12.2014,18,52,40.7792,-73.9882,B02617
04.12.2014,18,52,40.7786,-73.9019,B02617
04.12.2014,18,52,40.7533,-73.9837,B02617
04.12.2014,18,52,40.7203,-73.9969,B02617
04.12.2014,18,52,40.7919,-73.9713,B02617
04.12.2014,18,52,40.7718,-73.9594,B02617
04.12.2014,18,52,40.7312,-73.9756,B02617
04.12.2014,18,52,40.7212,-73.999,B02617
04.12.2014,18,53,40.757,-73.9611,B02617
04.12.2014,18,53,40.7665,-73.9783,B02617
04.12.2014,18,53,40.7084,-74.0115,B02617
04.12.2014,18,53,40.7733,-73.9663,B02617
04.12.2014,18,53,40.7485,-73.9782,B02617
04.12.2014,18,54,40.7561,-73.9748,B02617
04.12.2014,18,54,40.7234,-73.9997,B02617
04.12.2014,18,55,40.7235,-74.0108,B02617
04.12.2014,18,55,40.6807,-73.9582,B02617
04.12.2014,18,55,40.723,-73.9522,B02617
04.12.2014,18,55,40.7323,-74.0076,B02617
04.12.2014,18,55,40.7672,-73.9535,B02617
04.12.2014,18,56,40.7676,-73.962,B02617
04.12.2014,18,56,40.7462,-73.9685,B02617
04.12.2014,18,56,40.7061,-74.0165,B02617
04.12.2014,18,56,40.7892,-73.9756,B02617
04.12.2014,18,57,40.7324,-73.9745,B02617
04.12.2014,18,57,40.7223,-73.9971,B02617
04.12.2014,18,57,40.7421,-73.9934,B02617
04.12.2014,18,58,40.7043,-73.9866,B02617
04.12.2014,18,58,40.7824,-73.9805,B02617
04.12.2014,18,58,40.7509,-73.9883,B02617
04.12.2014,18,58,40.7149,-74.0359,B02617
04.12.2014,18,59,40.6884,-73.9826,B02617
04.12.2014,18,59,40.6884,-73.9826,B02617
04.12.2014,18,59,40.7385,-73.9877,B02617
04.12.2014,18,59,40.7311,-73.9525,B02617
04.12.2014,18,59,40.7674,-73.9535,B02617
04.12.2014,18,59,40.7451,-73.986,B02617
04.12.2014,18,59,40.7855,-73.9837,B02617
04.12.2014,19,00,40.7582,-73.9626,B02617
04.12.2014,19,00,40.7562,-73.9852,B02617
04.12.2014,19,00,40.7298,-73.9813,B02617
04.12.2014,19,00,40.8116,-73.9501,B02617
04.12.2014,19,00,40.7675,-73.9617,B02617
04.12.2014,19,01,40.7514,-73.9718,B02617
04.12.2014,19,01,40.728,-74.0019,B02617
04.12.2014,19,01,40.728,-74.0019,B02617
04.12.2014,19,01,40.6794,-74.0105,B02617
04.12.2014,19,01,40.7613,-73.9991,B02617
04.12.2014,19,02,40.7453,-73.9557,B02617
04.12.2014,19,02,40.7632,-73.969,B02617
04.12.2014,19,02,40.7344,-73.9898,B02617
04.12.2014,19,03,40.7639,-73.975,B02617
04.12.2014,19,03,40.7065,-74.0096,B02617
04.12.2014,19,03,40.7593,-73.9609,B02617
04.12.2014,19,03,40.7386,-74.0064,B02617
04.12.2014,19,03,40.7227,-73.9881,B02617
04.12.2014,19,03,40.7077,-74.0075,B02617
04.12.2014,19,03,40.7257,-73.9837,B02617
04.12.2014,19,04,40.7173,-74.0161,B02617
04.12.2014,19,04,40.7195,-73.9606,B02617
04.12.2014,19,05,40.7343,-74.0024,B02617
04.12.2014,19,06,40.7448,-74.0052,B02617
04.12.2014,19,06,40.7492,-73.9789,B02617
04.12.2014,19,06,40.7506,-73.9945,B02617
04.12.2014,19,06,40.7514,-73.9919,B02617
04.12.2014,19,06,40.7493,-73.9405,B02617
04.12.2014,19,07,40.7543,-73.9905,B02617
04.12.2014,19,07,40.7438,-73.9577,B02617
04.12.2014,19,07,40.7567,-73.9939,B02617
04.12.2014,19,07,40.7473,-73.977,B02617
04.12.2014,19,08,40.7443,-73.9927,B02617
04.12.2014,19,08,40.7643,-73.9959,B02617
04.12.2014,19,08,40.711,-74.009,B02617
04.12.2014,19,08,40.7617,-73.9747,B02617
04.12.2014,19,09,40.7121,-74.0387,B02617
04.12.2014,19,09,40.7629,-73.9697,B02617
04.12.2014,19,09,40.7609,-73.9285,B02617
04.12.2014,19,10,40.731,-74.0075,B02617
04.12.2014,19,10,40.7361,-74.0094,B02617
04.12.2014,19,10,40.6449,-73.7824,B02617
04.12.2014,19,11,40.7354,-73.9844,B02617
04.12.2014,19,11,40.7479,-73.9809,B02617
04.12.2014,19,11,40.7084,-73.9477,B02617
04.12.2014,19,12,40.711,-74.0053,B02617
04.12.2014,19,12,40.7052,-74.0077,B02617
04.12.2014,19,13,40.7452,-73.995,B02617
04.12.2014,19,13,40.7614,-73.9678,B02617
04.12.2014,19,13,40.7388,-74.0082,B02617
04.12.2014,19,14,40.7462,-73.9445,B02617
04.12.2014,19,14,40.705,-73.9312,B02617
04.12.2014,19,14,40.7873,-73.9541,B02617
04.12.2014,19,14,40.7616,-73.9787,B02617
04.12.2014,19,14,40.7292,-73.9799,B02617
04.12.2014,19,14,40.763,-73.9663,B02617
04.12.2014,19,15,40.7385,-73.9854,B02617
04.12.2014,19,15,40.7444,-73.9847,B02617
04.12.2014,19,15,40.7147,-73.9619,B02617
04.12.2014,19,15,40.7199,-73.9884,B02617
04.12.2014,19,16,40.7664,-73.954,B02617
04.12.2014,19,16,40.7397,-73.9891,B02617
04.12.2014,19,16,40.7546,-73.9739,B02617
04.12.2014,19,16,40.7672,-73.9525,B02617
04.12.2014,19,16,40.6748,-73.9632,B02617
04.12.2014,19,16,40.7482,-74.0057,B02617
04.12.2014,19,16,40.7482,-74.0057,B02617
04.12.2014,19,16,40.6758,-74.017,B02617
04.12.2014,19,16,40.7279,-73.9793,B02617
04.12.2014,19,16,40.755,-73.9694,B02617
04.12.2014,19,17,40.7345,-73.99,B02617
04.12.2014,19,17,40.7311,-74.0043,B02617
04.12.2014,19,17,40.7191,-74.0065,B02617
04.12.2014,19,18,40.7225,-74.0082,B02617
04.12.2014,19,18,40.6948,-73.9833,B02617
04.12.2014,19,18,41.0241,-73.6905,B02617
04.12.2014,19,19,40.7255,-73.9978,B02617
04.12.2014,19,19,40.7506,-74.0021,B02617
04.12.2014,19,19,40.7152,-74.0094,B02617
04.12.2014,19,19,40.7624,-73.9744,B02617
04.12.2014,19,19,40.7347,-74.0061,B02617
04.12.2014,19,20,40.7383,-74.0404,B02617
04.12.2014,19,20,40.7647,-73.984,B02617
04.12.2014,19,20,40.7814,-73.9522,B02617
04.12.2014,19,21,40.7614,-73.9698,B02617
04.12.2014,19,21,40.7164,-73.9968,B02617
04.12.2014,19,21,40.6917,-73.9211,B02617
04.12.2014,19,22,40.7699,-73.9611,B02617
04.12.2014,19,22,40.7157,-74.0115,B02617
04.12.2014,19,22,40.7718,-73.9829,B02617
04.12.2014,19,22,40.6907,-74.1782,B02617
04.12.2014,19,23,40.7596,-73.9701,B02617
04.12.2014,19,23,40.6666,-73.9883,B02617
04.12.2014,19,23,40.7191,-74.0051,B02617
04.12.2014,19,23,40.7206,-73.9871,B02617
04.12.2014,19,23,40.7735,-73.9473,B02617
04.12.2014,19,23,40.7158,-73.94,B02617
04.12.2014,19,23,40.7683,-73.9605,B02617
04.12.2014,19,23,40.7091,-74.0164,B02617
04.12.2014,19,24,40.7223,-74.0098,B02617
04.12.2014,19,24,40.7389,-73.9916,B02617
04.12.2014,19,24,40.7415,-73.9938,B02617
04.12.2014,19,24,40.7084,-74.0067,B02617
04.12.2014,19,25,40.7627,-73.9875,B02617
04.12.2014,19,25,40.7578,-73.9894,B02617
04.12.2014,19,26,40.7403,-74.0058,B02617
04.12.2014,19,26,40.7522,-73.9895,B02617
04.12.2014,19,26,40.7403,-74.0058,B02617
04.12.2014,19,26,40.7574,-73.9693,B02617
04.12.2014,19,26,40.7236,-74.0111,B02617
04.12.2014,19,27,40.7606,-73.9875,B02617
04.12.2014,19,27,40.7135,-73.9474,B02617
04.12.2014,19,28,40.6769,-73.9979,B02617
04.12.2014,19,28,40.7243,-74.0045,B02617
04.12.2014,19,28,40.7243,-74.0045,B02617
04.12.2014,19,29,40.7728,-73.9625,B02617
04.12.2014,19,29,40.7372,-74.0004,B02617
04.12.2014,19,30,40.7588,-73.9686,B02617
04.12.2014,19,30,40.7375,-73.9913,B02617
04.12.2014,19,31,40.7256,-74.004,B02617
04.12.2014,19,31,40.7759,-73.9612,B02617
04.12.2014,19,32,40.7237,-73.9983,B02617
04.12.2014,19,32,40.6756,-73.9598,B02617
04.12.2014,19,32,40.767,-73.9537,B02617
04.12.2014,19,32,40.884,-73.9025,B02617
04.12.2014,19,32,40.7461,-73.983,B02617
04.12.2014,19,32,40.7481,-73.9964,B02617
04.12.2014,19,32,40.7653,-73.9857,B02617
04.12.2014,19,33,40.7786,-73.9562,B02617
04.12.2014,19,33,40.7215,-74.0052,B02617
04.12.2014,19,33,40.7437,-73.9753,B02617
04.12.2014,19,33,40.6565,-74.0035,B02617
04.12.2014,19,35,40.7213,-74.01,B02617
04.12.2014,19,35,40.7152,-74.0466,B02617
04.12.2014,19,35,40.7441,-73.9917,B02617
04.12.2014,19,36,40.7309,-73.983,B02617
04.12.2014,19,36,40.732,-73.9957,B02617
04.12.2014,19,36,40.6818,-73.9299,B02617
04.12.2014,19,36,40.6758,-73.9716,B02617
04.12.2014,19,36,40.7401,-74.0059,B02617
04.12.2014,19,37,40.7694,-73.8998,B02617
04.12.2014,19,37,40.7377,-74.0024,B02617
04.12.2014,19,37,40.6934,-73.9997,B02617
04.12.2014,19,37,40.707,-74.0088,B02617
04.12.2014,19,38,40.7287,-73.9952,B02617
04.12.2014,19,38,40.6485,-73.7826,B02617
04.12.2014,19,38,40.7255,-73.992,B02617
04.12.2014,19,38,40.7257,-74.0038,B02617
04.12.2014,19,38,40.8079,-73.9595,B02617
04.12.2014,19,38,40.7779,-73.9844,B02617
04.12.2014,19,38,40.7247,-73.9784,B02617
04.12.2014,19,39,40.746,-73.9418,B02617
04.12.2014,19,39,40.7443,-73.9963,B02617
04.12.2014,19,39,40.7368,-73.9805,B02617
04.12.2014,19,39,40.7924,-73.9675,B02617
04.12.2014,19,39,40.7154,-74.0135,B02617
04.12.2014,19,39,40.767,-73.9862,B02617
04.12.2014,19,40,40.7144,-73.9657,B02617
04.12.2014,19,40,40.7241,-74.0094,B02617
04.12.2014,19,41,40.7566,-73.9747,B02617
04.12.2014,19,41,40.7683,-73.9824,B02617
04.12.2014,19,41,40.7901,-73.9747,B02617
04.12.2014,19,42,40.7259,-73.998,B02617
04.12.2014,19,42,40.7858,-73.9705,B02617
04.12.2014,19,42,40.7601,-73.9667,B02617
04.12.2014,19,42,40.7172,-74.0049,B02617
04.12.2014,19,42,40.7387,-73.9996,B02617
04.12.2014,19,43,40.7173,-73.9915,B02617
04.12.2014,19,43,40.7406,-74.0045,B02617
04.12.2014,19,43,40.7406,-74.0045,B02617
04.12.2014,19,43,40.66,-73.9612,B02617
04.12.2014,19,43,40.7197,-73.9547,B02617
04.12.2014,19,43,40.7141,-73.9491,B02617
04.12.2014,19,44,40.7192,-73.9898,B02617
04.12.2014,19,44,40.7299,-73.958,B02617
04.12.2014,19,45,40.7213,-73.9947,B02617
04.12.2014,19,45,40.7213,-73.9947,B02617
04.12.2014,19,45,40.7446,-73.9776,B02617
04.12.2014,19,46,40.7095,-74.0148,B02617
04.12.2014,19,46,40.7649,-73.9726,B02617
04.12.2014,19,46,40.7511,-73.9981,B02617
04.12.2014,19,46,41.2058,-74.1819,B02617
04.12.2014,19,46,40.6907,-73.996,B02617
04.12.2014,19,46,40.759,-73.9761,B02617
04.12.2014,19,47,40.7209,-73.9912,B02617
04.12.2014,19,47,40.7452,-73.977,B02617
04.12.2014,19,47,40.7401,-74.0053,B02617
04.12.2014,19,48,40.7373,-74.0051,B02617
04.12.2014,19,48,40.707,-74.0166,B02617
04.12.2014,19,48,40.6285,-73.9184,B02617
04.12.2014,19,49,40.7657,-73.9699,B02617
04.12.2014,19,50,40.7716,-73.9825,B02617
04.12.2014,19,50,40.7359,-73.9931,B02617
04.12.2014,19,50,40.7169,-74.009,B02617
04.12.2014,19,50,40.8621,-73.8806,B02617
04.12.2014,19,50,40.733,-74.004,B02617
04.12.2014,19,50,40.7145,-73.9367,B02617
04.12.2014,19,50,40.628,-74.0291,B02617
04.12.2014,19,50,40.7516,-74.0019,B02617
04.12.2014,19,51,40.7459,-73.859,B02617
04.12.2014,19,51,40.7239,-73.9937,B02617
04.12.2014,19,52,40.7602,-73.9598,B02617
04.12.2014,19,52,40.7498,-73.9922,B02617
04.12.2014,19,53,40.7199,-73.9971,B02617
04.12.2014,19,53,40.7257,-73.9839,B02617
04.12.2014,19,53,40.7335,-73.9871,B02617
04.12.2014,19,53,40.7242,-73.9999,B02617
04.12.2014,19,53,40.7828,-73.9796,B02617
04.12.2014,19,53,40.7326,-73.7968,B02617
04.12.2014,19,54,40.6879,-73.9618,B02617
04.12.2014,19,54,40.7368,-74.0039,B02617
04.12.2014,19,54,40.738,-73.9886,B02617
04.12.2014,19,54,40.6975,-73.9066,B02617
04.12.2014,19,55,40.716,-74.0153,B02617
04.12.2014,19,55,40.7555,-73.9872,B02617
04.12.2014,19,56,40.7427,-73.958,B02617
04.12.2014,19,57,40.7153,-74.0158,B02617
04.12.2014,19,57,40.7838,-73.9705,B02617
04.12.2014,19,57,40.7247,-73.9988,B02617
04.12.2014,19,57,40.7566,-73.9845,B02617
04.12.2014,19,57,40.7137,-73.9792,B02617
04.12.2014,19,57,40.7239,-73.9898,B02617
04.12.2014,19,58,40.7393,-73.9931,B02617
04.12.2014,19,58,40.718,-73.9921,B02617
04.12.2014,19,58,40.7189,-73.9641,B02617
04.12.2014,19,59,40.7483,-73.9901,B02617
04.12.2014,19,59,40.7299,-73.999,B02617
04.12.2014,19,59,40.7621,-73.986,B02617
04.12.2014,20,00,40.7165,-74.013,B02617
04.12.2014,20,00,40.7194,-73.9879,B02617
04.12.2014,20,00,40.7171,-73.9563,B02617
04.12.2014,20,01,40.6868,-73.9866,B02617
04.12.2014,20,01,40.7333,-74.0029,B02617
04.12.2014,20,02,40.7586,-73.9921,B02617
04.12.2014,20,02,40.7182,-73.9948,B02617
04.12.2014,20,03,40.7512,-73.9908,B02617
04.12.2014,20,03,40.7661,-73.9559,B02617
04.12.2014,20,04,40.7147,-73.9497,B02617
04.12.2014,20,04,40.7196,-74.0104,B02617
04.12.2014,20,05,40.6868,-73.9588,B02617
04.12.2014,20,05,40.7219,-74.0041,B02617
04.12.2014,20,05,40.8856,-73.9062,B02617
04.12.2014,20,05,40.7329,-73.9884,B02617
04.12.2014,20,06,40.7308,-74.0054,B02617
04.12.2014,20,06,40.7299,-73.9928,B02617
04.12.2014,20,07,40.7947,-73.9425,B02617
04.12.2014,20,07,40.749,-73.9827,B02617
04.12.2014,20,08,40.7771,-73.962,B02617
04.12.2014,20,08,40.7793,-73.9057,B02617
04.12.2014,20,08,40.7388,-73.9928,B02617
04.12.2014,20,08,40.6771,-73.98,B02617
04.12.2014,20,09,40.7441,-73.9912,B02617
04.12.2014,20,10,40.7127,-73.9652,B02617
04.12.2014,20,10,40.7251,-73.9942,B02617
04.12.2014,20,10,40.7438,-74.0062,B02617
04.12.2014,20,10,40.7438,-74.0062,B02617
04.12.2014,20,11,40.7055,-74.0081,B02617
04.12.2014,20,11,40.7055,-74.0081,B02617
04.12.2014,20,11,40.8615,-73.8809,B02617
04.12.2014,20,11,40.7174,-74.0161,B02617
04.12.2014,20,12,40.7189,-73.9975,B02617
04.12.2014,20,12,40.683,-73.9228,B02617
04.12.2014,20,13,40.7602,-73.9799,B02617
04.12.2014,20,13,40.7349,-73.9913,B02617
04.12.2014,20,13,40.7525,-74.0002,B02617
04.12.2014,20,14,40.7405,-73.9893,B02617
04.12.2014,20,14,40.7572,-73.9824,B02617
04.12.2014,20,14,40.6867,-73.7376,B02617
04.12.2014,20,14,40.6817,-73.9941,B02617
04.12.2014,20,14,40.7058,-74.0089,B02617
04.12.2014,20,14,40.7402,-74.0057,B02617
04.12.2014,20,15,40.711,-74.0059,B02617
04.12.2014,20,15,40.7518,-74.0021,B02617
04.12.2014,20,15,40.7222,-74.0039,B02617
04.12.2014,20,16,40.6809,-73.9716,B02617
04.12.2014,20,16,40.7337,-73.9877,B02617
04.12.2014,20,16,40.7326,-74.003,B02617
04.12.2014,20,17,40.7842,-73.9739,B02617
04.12.2014,20,17,40.745,-73.995,B02617
04.12.2014,20,17,40.6697,-73.5506,B02617
04.12.2014,20,17,40.6676,-73.9813,B02617
04.12.2014,20,17,40.7689,-73.9609,B02617
04.12.2014,20,18,40.7259,-74.0082,B02617
04.12.2014,20,18,40.7115,-73.9848,B02617
04.12.2014,20,18,40.78,-73.9589,B02617
04.12.2014,20,18,40.7184,-73.9557,B02617
04.12.2014,20,18,40.7196,-73.998,B02617
04.12.2014,20,19,40.7553,-73.9733,B02617
04.12.2014,20,19,40.7634,-73.9867,B02617
04.12.2014,20,19,40.689,-73.9954,B02617
04.12.2014,20,19,40.768,-73.9834,B02617
04.12.2014,20,20,40.7559,-73.9708,B02617
04.12.2014,20,20,40.732,-74.0094,B02617
04.12.2014,20,20,40.8089,-73.9518,B02617
04.12.2014,20,21,40.7486,-73.977,B02617
04.12.2014,20,21,40.6464,-73.7901,B02617
04.12.2014,20,22,40.7208,-73.9898,B02617
04.12.2014,20,22,40.7628,-73.9595,B02617
04.12.2014,20,23,40.7386,-73.9978,B02617
04.12.2014,20,23,40.7074,-74.0073,B02617
04.12.2014,20,23,40.7646,-73.9958,B02617
04.12.2014,20,23,40.7618,-73.9651,B02617
04.12.2014,20,23,40.6828,-73.9611,B02617
04.12.2014,20,23,40.755,-73.9735,B02617
04.12.2014,20,23,40.7413,-73.9939,B02617
04.12.2014,20,23,40.756,-73.9752,B02617
04.12.2014,20,23,40.6449,-73.7821,B02617
04.12.2014,20,23,40.7473,-74.003,B02617
04.12.2014,20,24,40.7629,-74.0221,B02617
04.12.2014,20,24,40.7147,-73.9978,B02617
04.12.2014,20,24,40.7547,-73.9974,B02617
04.12.2014,20,24,40.8095,-73.9529,B02617
04.12.2014,20,24,40.7559,-73.9833,B02617
04.12.2014,20,24,40.7681,-73.9825,B02617
04.12.2014,20,25,40.7151,-73.9585,B02617
04.12.2014,20,25,40.7773,-73.9805,B02617
04.12.2014,20,25,40.7344,-73.9919,B02617
04.12.2014,20,25,40.7541,-73.9979,B02617
04.12.2014,20,26,40.7501,-73.9889,B02617
04.12.2014,20,27,40.761,-73.9613,B02617
04.12.2014,20,27,40.6422,-73.9545,B02617
04.12.2014,20,28,40.7366,-73.9554,B02617
04.12.2014,20,28,40.7062,-74.016,B02617
04.12.2014,20,29,40.5798,-73.9506,B02617
04.12.2014,20,29,40.716,-74.0015,B02617
04.12.2014,20,29,40.7418,-73.9894,B02617
04.12.2014,20,30,40.7741,-73.8725,B02617
04.12.2014,20,30,40.6636,-73.9627,B02617
04.12.2014,20,30,40.7075,-73.9502,B02617
04.12.2014,20,31,40.7352,-73.9554,B02617
04.12.2014,20,31,40.605,-73.9958,B02617
04.12.2014,20,32,40.7491,-74.0312,B02617
04.12.2014,20,33,40.7534,-73.9719,B02617
04.12.2014,20,33,40.7413,-74.0022,B02617
04.12.2014,20,33,40.7278,-73.9573,B02617
04.12.2014,20,33,40.7388,-73.9886,B02617
04.12.2014,20,34,40.7281,-73.9911,B02617
04.12.2014,20,34,40.7155,-74.0092,B02617
04.12.2014,20,35,40.7657,-73.9676,B02617
04.12.2014,20,35,40.7657,-73.9676,B02617
04.12.2014,20,35,40.7567,-73.9887,B02617
